PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Audit
2025-07-23T20:03:52.6181268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_f1_mult' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6181268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_f1_mult - 30%PER%' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6181268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_f2_mult' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6181268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_f2_mult - 30%PER%' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_f3_mult - 30%PER%' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_stir_o2_mult - 30%PER%_Copy' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'DOT Aspergillus 1 - Feed1-lower rpm' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'NZ Pilot 75%PER%-20%PER% Feed' for DO.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'ph_lower' for pH.Lower SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'ph_lower_f2' for pH.Lower SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6191265,,Component=Bioreactor 4]];[[Action=Turned off control loop 'ph_upper' for pH.Upper SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6201269,,Component=Bioreactor 4]];[[Action=Turned off control loop 'acid_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6201269,,Component=Bioreactor 4]];[[Action=Turned off control loop 'acid_f1_base']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6201269,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b1_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b2_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b3_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b4_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b5_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b6_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'b7_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'base_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'c1_2h']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'c1_f1']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6211268,,Component=Bioreactor 4]];[[Action=Turned off control loop 'do_f_stir_f1_mult' for do_f_stir.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6281267,,Component=Bioreactor 4]];[[Action=Turned off control loop 'f1_cer_t']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6281267,,Component=Bioreactor 4]];[[Action=Turned off control loop 'f2_cer_t']];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6281267,,Component=Bioreactor 4]];[[Action=Turned off control loop 'feedx_lim' for feedx_lim.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6281267,,Component=Bioreactor 4]];[[Action=Turned off control loop 'feedx_prof' for feedx_profile.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:03:52.6281267,,Component=Bioreactor 4]];[[Action=Turned off control loop 'fq_control_f1' for FQ.SP]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:16:56.2368922,,Component=Bioreactor 4]];[[Action=Initialising]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:17:27.4364853,,Component=Bioreactor 4]];[[Action=Running]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:17:39.6992805,,Component=Bioreactor 4]];[[Initiator=Step]];[[Action=Started step 'Wait loaded']];[[IsOk=Y]];[[Value=Description=Wait loaded%%%RET%%%%%%NL%%%Comments=]];[[Batch=CJ1270
2025-07-23T20:17:39.6992805,,Component=Bioreactor 4]];[[Initiator=Step]];[[Action=Started step 'Wait loaded']];[[IsOk=Y]];[[Value=Description=Wait loaded%%%RET%%%%%%NL%%%Comments=%%%RET%%%%%%NL%%%Action=Wait until condition is met%%%RET%%%%%%NL%%%If fail or timeout=Wait forever%%%RET%%%%%%NL%%%Significance of failure=%%%RET%%%%%%NL%%%Group bioreactors=One at a time%%%RET%%%%%%NL%%%Expected timing=Wait until time%%%RET%%%%%%NL%%%Expected completion=]];[[Batch=CJ1270
2025-07-23T20:20:07.3979702,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 6.100195 mL]];[[Batch=CJ1270
2025-07-23T20:20:07.4293197,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 6.100195 mL]];[[Batch=CJ1270
2025-07-23T20:20:07.4619037,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 6.100195 mL]];[[Batch=CJ1270
2025-07-23T20:20:07.4937999,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 6.100195 mL]];[[Batch=CJ1270
2025-07-23T20:23:52.2348248,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:23:52.2387123,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:24:04.2426639,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:24:04.2436644,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:30:17.3512342,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T20:30:17.3902457,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T20:30:17.4862334,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T20:30:17.5180299,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T20:30:53.0722842,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:30:53.0732842,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:30:53.0732842,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:30:53.0732842,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:31:07.3244358,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 11.10019 mL]];[[Batch=CJ1270
2025-07-23T20:31:07.3564399,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 11.10019 mL]];[[Batch=CJ1270
2025-07-23T20:31:07.3883816,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 11.10019 mL]];[[Batch=CJ1270
2025-07-23T20:31:07.4203486,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 11.10019 mL]];[[Batch=CJ1270
2025-07-23T20:38:05.3966771,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:38:05.3976775,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:38:05.3976775,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:38:05.3976775,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T20:38:18.7172052,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 5 volume 5.000195 mL]];[[Batch=CJ1270
2025-07-23T20:38:18.7488062,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 5 volume 5.000195 mL]];[[Batch=CJ1270
2025-07-23T20:38:18.7812633,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 5 volume 5.000195 mL]];[[Batch=CJ1270
2025-07-23T20:38:18.8122877,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 5 volume 5.000195 mL]];[[Batch=CJ1270
2025-07-23T21:11:58.9366208,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Pump A flow rate Off (Stopped)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:11:58.9606204,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Pump B flow rate Off (Stopped)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:11:58.9926208,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Pump C flow rate Off (Stopped)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:11:59.0256226,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Pump D flow rate Off (Stopped)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:16:11.0001644,,Component=Bioreactor 4]];[[Action=Disabled pumping - alarm Wash pump flow triggered]];[[IsOk=N]];[[Batch=CJ1270
2025-07-23T21:25:00.5960953,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 5 volume 2.198467 mL]];[[Batch=CJ1270
2025-07-23T21:25:00.6281166,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 5 volume 2.198506 mL]];[[Batch=CJ1270
2025-07-23T21:25:00.6600799,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 5 volume 2.198584 mL]];[[Batch=CJ1270
2025-07-23T21:25:00.7394143,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 5 volume 2.198545 mL]];[[Batch=CJ1270
2025-07-23T21:26:23.6795644,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Enabled pumping]];[[IsOk=N]];[[Batch=CJ1270
2025-07-23T21:52:51.1113573,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:52:51.1123269,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:52:51.1123269,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T21:52:51.1123269,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:04:08.5249210,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:04:08.5566214,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:04:08.5882120,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:04:08.6198293,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:04:42.7648452,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:04:42.7658262,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:04:42.7658262,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:04:42.7658262,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:04:56.3626167,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 50 volume 10.80019 mL]];[[Batch=CJ1270
2025-07-23T22:04:56.3946232,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 50 volume 10.80019 mL]];[[Batch=CJ1270
2025-07-23T22:04:56.4261819,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 50 volume 10.80019 mL]];[[Batch=CJ1270
2025-07-23T22:04:56.4581827,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 50 volume 10.80019 mL]];[[Batch=CJ1270
2025-07-23T22:17:56.2758258,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:17:56.2767922,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:17:56.2767922,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:17:56.2777930,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:29:10.0700369,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:29:10.1005706,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:29:10.1325713,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:29:10.1640723,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 0.9001948 mL]];[[Batch=CJ1270
2025-07-23T22:29:45.1408556,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:29:45.1418556,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:29:45.1418556,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:29:45.1418556,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:29:58.1065455,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 81.1002 mL]];[[Batch=CJ1270
2025-07-23T22:29:58.1307836,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 81.1002 mL]];[[Batch=CJ1270
2025-07-23T22:29:58.1623855,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 81.1002 mL]];[[Batch=CJ1270
2025-07-23T22:29:58.1943661,,Component=Bioreactor 4]];[[Initiator=CIP]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 81.1002 mL]];[[Batch=CJ1270
2025-07-23T22:41:52.5591884,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Loaded]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T22:41:56.3365558,,Component=Bioreactor 4]];[[Initiator=Step]];[[Action=Completed step 'Wait loaded']];[[IsOk=Y]];[[Value=Description=Wait loaded%%%RET%%%%%%NL%%%Comments=%%%RET%%%%%%NL%%%Action=Wait until condition is met%%%RET%%%%%%NL%%%If fail or timeout=Wait forever%%%RET%%%%%%NL%%%Significance of failure=%%%RET%%%%%%NL%%%Group bioreactors=One at a time%%%RET%%%%%%NL%%%Expected timing=Wait until time%%%RET%%%%%%NL%%%Expected completion=]];[[Batch=CJ1270
2025-07-23T23:20:03.2567696,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T23:20:03.2577395,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T23:20:03.2577395,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-23T23:20:03.2577395,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:42:09.7342013,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 10.00019 mL]];[[Batch=CJ1270
2025-07-24T00:42:09.7597448,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 10.00019 mL]];[[Batch=CJ1270
2025-07-24T00:42:09.7916907,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 10.00019 mL]];[[Batch=CJ1270
2025-07-24T00:42:09.8229702,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 10.00019 mL]];[[Batch=CJ1270
2025-07-24T00:50:06.4919234,,Component=Bioreactor 4]];[[Action=Pump A flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:06.4929169,,Component=Bioreactor 4]];[[Action=Pump D flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:09.0125200,,Component=Bioreactor 4]];[[Action=Pump B flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:09.0125200,,Component=Bioreactor 4]];[[Action=Pump C flow rate Off (Completed bolus)]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:33.6394214,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Pump A primed]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:33.6424206,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Pump B primed]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:33.6444209,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Pump C primed]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:50:33.6454213,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Pump D primed]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:55:33.1601712,,Component=Bioreactor 4]];[[Initiator=User]];[[Action=Connected]];[[IsOk=Y]];[[Batch=CJ1270
2025-07-24T00:56:51.4331259,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump A flow rate bolus]];[[IsOk=Y]];[[Value=Pump A flow rate mL/h = 100 volume 0.1001948 mL]];[[Batch=CJ1270
2025-07-24T00:56:51.4649251,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump B flow rate bolus]];[[IsOk=Y]];[[Value=Pump B flow rate mL/h = 100 volume 0.1001948 mL]];[[Batch=CJ1270
2025-07-24T00:56:51.4965435,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump C flow rate bolus]];[[IsOk=Y]];[[Value=Pump C flow rate mL/h = 100 volume 0.1001948 mL]];[[Batch=CJ1270
2025-07-24T00:56:51.5289532,,Component=Bioreactor 4]];[[Initiator=Priming]];[[Action=Set Pump D flow rate bolus]];[[IsOk=Y]];[[Value=Pump D flow rate mL/h = 100 volume 0.1001948 mL]];[[Batch=CJ1270
